LocProfile,CurrentZoneId,CurrentCategoryCode,Location,AisleId,Item,Color,Size_,SKU,PhysicalQty,ForecastStartDate,ForecastModifiedDateTime,CurrentCategoryName,ForecastCategoryName,HasForecast,ExactZoneMatch,CategoryMatch,OutOfExactZone,OutOfCategory,NoForecast,OldProductGroupCode,OldSizeGroupCode,OldVelocity,OldSlotTier,OldPutawayIndicator,NewProductGroupCode,NewSizeGroupCode,NewVelocity,NewSlotTier,NewPutawayIndicator,HasOldForecast,HasNewForecast,HasBothForecasts,SlotTierChanged,ProductGroupChanged,SizeGroupChanged,OldExactMatch,NewExactMatch,WouldLoseExactMatch,WouldGainExactMatch,OldVelocityFromZone,NewVelocityFromForecast,VelocityZoneMatchAfter
Picking A,ACCSC,ACC,29-109A,29,58662,4SM,S,58662-4SM-S,16.0,2026-06-02,2026-06-01 21:11:44.000,Accessories,Kids Unders,True,False,False,True,True,False,KUN,S,AA,KUNSAA,0.0,KUN,S,AA,KUNSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
Picking A,ACCXC,ACC,29-073A,29,81429,1VG,XS,81429-1VG-XS,225.0,2026-06-02,2026-06-01 21:12:54.000,Accessories,Accessories,True,True,True,False,False,False,ACC,X,C,ACCXC,0.0,ACC,X,C,ACCXC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking A,ACCXC,ACC,29-073Z,29,81338,2LX,140,81338-2LX-140,8.0,2026-06-02,2026-06-01 21:12:44.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,0.0,KUS,L,C,KUSLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-074A,29,52733,461,2/4,52733-461-2/4,105.0,2026-06-02,2026-06-01 21:11:42.000,Accessories,Accessories,True,True,True,False,False,False,ACC,X,C,ACCXC,0.0,ACC,X,C,ACCXC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking A,ACCXC,ACC,29-075Z,29,84086,5OZ,150,84086-5OZ-150,4.0,2026-06-02,2026-06-01 21:16:00.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,0.0,KUS,L,C,KUSLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-078A,29,84296,2BV,140,84296-2BV-140,10.0,2026-06-02,2026-06-01 21:16:24.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,0.0,KUS,L,C,KUSLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-084Z,29,59852,1BE,160,59852-1BE-160,7.0,2026-06-02,2026-06-01 21:11:48.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,2.0,KUS,L,C,KUSLC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-087Z,29,84297,2HM,150,84297-2HM-150,1.0,2026-06-02,2026-06-01 21:16:27.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,0.0,KUS,L,C,KUSLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-088Z,29,84082,6BB,90,84082-6BB-90,28.0,2026-06-02,2026-06-01 21:15:59.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,A,KUSXA,0.0,KUS,X,A,KUSXA,0.0,True,True,True,False,False,False,False,False,False,False,C,A,False
Picking A,ACCXC,ACC,29-090A,29,84298,5OA,90,84298-5OA-90,57.0,2026-06-02,2026-06-01 21:16:28.000,Accessories,Boys,True,False,False,True,True,False,BOY,X,B,BOYXB,0.0,BOY,X,B,BOYXB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking A,ACCXC,ACC,29-090Z,29,84296,4XT,150,84296-4XT-150,11.0,2026-06-02,2026-06-01 21:16:25.000,Accessories,Kids Unisex Sleep,True,False,False,True,True,False,KUS,L,C,KUSLC,2.0,KUS,L,C,KUSLC,2.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking A,ACCXC,ACC,29-092A,29,83308,2XV,XL,83308-2XV-XL,17.0,2026-06-02,2026-06-01 21:14:54.000,Accessories,Adult Sleep,True,False,False,True,True,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLA,ASL,24-089B,24,84488,6CP,110,84488-6CP-110,24.0,2026-06-02,2026-06-01 21:16:44.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,B,BOYSB,0.0,BOY,S,B,BOYSB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-089Y,24,83090,3NS,85,83090-3NS-85,22.0,2026-06-02,2026-06-01 21:14:40.000,Adult Sleep,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,C,KUSXC,0.0,KUS,X,C,KUSXC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking,ASLLA,ASL,24-090B,24,84488,6CO,90,84488-6CO-90,32.0,2026-06-02,2026-06-01 21:16:45.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,X,B,BOYXB,0.0,BOY,X,B,BOYXB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-090Y,24,39973,48Q,85,39973-48Q-85,8.0,2026-06-02,2026-06-01 21:11:26.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,X,C,CSLXC,0.0,CSL,X,C,CSLXC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking,ASLLA,ASL,24-095B,24,82788,5ZN,110,82788-5ZN-110,71.0,2026-06-02,2026-06-01 21:14:26.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,A,BOYSA,0.0,BOY,S,A,BOYSA,0.0,True,True,True,False,False,False,False,False,False,False,A,A,True
Picking,ASLLA,ASL,24-096B,24,82775,M07,140,82775-M07-140,57.0,2026-06-02,2026-06-01 21:14:23.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,L,A,BOYLA,0.0,BOY,L,A,BOYLA,0.0,True,True,True,False,False,False,False,False,False,False,A,A,True
Picking,ASLLA,ASL,24-098B,24,84426,6GT,60,84426-6GT-60,39.0,2026-06-02,2026-06-01 21:16:38.000,Adult Sleep,Baby Sleepwear,True,False,False,True,True,False,BSL,I,AA,BSLIAA,0.0,BSL,I,A,BSLIA,0.0,True,True,True,True,False,False,False,False,False,False,A,A,True
Picking,ASLLA,ASL,24-099B,24,84110,5QR,85,84110-5QR-85,31.0,2026-06-02,2026-06-01 21:16:06.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,X,A,BOYXA,0.0,BOY,X,A,BOYXA,0.0,True,True,True,False,False,False,False,False,False,False,A,A,True
Picking A,ASLLA,ASL,24-100B,24,83994,876,100,83994-876-100,46.0,2026-06-02,2026-06-01 21:15:51.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,S,C,KNISC,0.0,KNI,S,C,KNISC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-101B,24,83802,40K,50,83802-40K-50,4.0,2026-06-02,2026-06-01 21:15:39.000,Adult Sleep,Baby Apparel,True,False,False,True,True,False,BAP,I,C,BAPIC,0.0,BAP,I,C,BAPIC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-102B,24,67567,4JY,100,67567-4JY-100,81.0,2026-06-02,2026-06-01 21:12:11.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,B,BOYSB,0.0,BOY,S,B,BOYSB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-103B,24,84490,6DY,85,84490-6DY-85,11.0,2026-06-02,2026-06-01 21:16:45.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,X,C,BOYXC,0.0,BOY,X,C,BOYXC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-104B,24,67567,A91,100,67567-A91-100,133.0,2026-06-02,2026-06-01 21:12:11.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,C,BOYSC,0.0,BOY,S,C,BOYSC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-104Y,24,84307,2J2,XL,84307-2J2-XL,16.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-105B,24,67567,A91,110,67567-A91-110,95.0,2026-06-02,2026-06-01 21:12:11.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,C,BOYSC,0.0,BOY,S,C,BOYSC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-106B,24,84307,2ZC,L,84307-2ZC-L,7.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,A,ASLLA,0.0,ASL,L,B,ASLLB,0.0,True,True,True,True,False,False,True,False,True,False,A,B,False
Picking A,ASLLA,ASL,24-106Y,24,83644,4BS,L,83644-4BS-L,19.0,2026-06-02,2026-06-01 21:15:27.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-107Y,24,84307,2ZC,XL,84307-2ZC-XL,5.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-108Y,24,84661,5UO,L,84661-5UO-L,2.0,2026-06-02,2026-06-01 21:17:09.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-110B,24,84421,66J,L,84421-66J-L,1.0,2026-06-02,2026-06-01 21:16:37.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-111B,24,83908,4CF,150,83908-4CF-150,4.0,2026-06-02,2026-06-01 21:15:44.000,Adult Sleep,Collab Apparel/Accessories,True,False,False,True,True,False,COL,L,C,COLLC,0.0,COL,L,C,COLLC,0.0,True,True,True,False,False,False,False,False,False,False,A,C,False
Picking A,ASLLA,ASL,24-112B,24,80039,2CH,L,80039-2CH-L,23.0,2026-06-02,2026-06-01 21:12:21.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,A,ASLLA,0.0,ASL,L,A,ASLLA,0.0,True,True,True,False,False,False,True,True,False,False,A,A,True
Picking A,ASLLA,ASL,24-112Y,24,84307,2J2,L,84307-2J2-L,5.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-113B,24,83504,011,100,83504-011-100,4.0,2026-06-02,2026-06-01 21:15:06.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,S,C,BOYSC,0.0,BOY,S,B,BOYSB,0.0,True,True,True,True,False,False,False,False,False,False,A,B,False
Picking A,ASLLA,ASL,24-113Y,24,80039,2CK,XXL,80039-2CK-XXL,12.0,2026-06-02,2026-06-01 21:12:24.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,B,ASLLB,0.0,ASL,L,A,ASLLA,0.0,True,True,True,True,False,False,False,True,False,True,A,A,True
Picking,ASLLAA,ASL,21-103C,21,84509,5KT,90,84509-5KT-90,40.0,2026-06-02,2026-06-01 21:16:48.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking,ASLLAA,ASL,21-104C,21,80039,52K,XL,80039-52K-XL,29.0,2026-06-02,2026-06-01 21:12:23.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,A,ASLLA,0.0,ASL,L,A,ASLLA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking,ASLLAA,ASL,21-105C,21,82778,5HB,140,82778-5HB-140,59.0,2026-06-02,2026-06-01 21:14:24.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,L,A,BOYLA,0.0,BOY,L,A,BOYLA,0.0,True,True,True,False,False,False,False,False,False,False,AA,A,False
Picking,ASLLAA,ASL,21-105X,21,83153,4KK,85,83153-4KK-85,89.0,2026-06-02,2026-06-01 21:14:44.000,Adult Sleep,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,C,KUSXC,0.0,KUS,X,C,KUSXC,0.0,True,True,True,False,False,False,False,False,False,False,AA,C,False
Picking,ASLLAA,ASL,21-106C,21,84495,2EC,100,84495-2EC-100,24.0,2026-06-02,2026-06-01 21:16:45.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,S,B,KNISB,0.0,KNI,S,B,KNISB,0.0,True,True,True,False,False,False,False,False,False,False,AA,B,False
Picking,ASLLB,ASL,22-043W,22,84648,6AO,85,84648-6AO-85,74.0,2026-06-02,2026-06-01 21:17:06.000,Adult Sleep,Baby Apparel,True,False,False,True,True,False,BAP,X,AA,BAPXAA,0.0,BAP,X,AA,BAPXAA,0.0,True,True,True,False,False,False,False,False,False,False,B,AA,False
Picking,ASLLB,ASL,22-045W,22,83826,179,120,83826-179-120,5.0,2026-06-02,2026-06-01 21:15:40.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-046D,22,84661,5NC,XL,84661-5NC-XL,8.0,2026-06-02,2026-06-01 21:17:09.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-046W,22,84307,60J,L,84307-60J-L,16.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-047D,22,84307,1SA,L,84307-1SA-L,21.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,C,ASLLC,0.0,True,True,True,True,False,False,True,False,True,False,B,C,False
Picking,ASLLB,ASL,22-047W,22,83643,2GG,L,83643-2GG-L,12.0,2026-06-02,2026-06-01 21:15:25.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-048D,22,83637,2CK,L,83637-2CK-L,6.0,2026-06-02,2026-06-01 21:15:21.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-048W,22,84307,4QP,XL,84307-4QP-XL,4.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-049D,22,83193,3MT,130,83193-3MT-130,13.0,2026-06-02,2026-06-01 21:14:47.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-049W,22,66716,3UK,120,66716-3UK-120,13.0,2026-06-02,2026-06-01 21:11:57.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-050D,22,84307,4QP,L,84307-4QP-L,14.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-050W,22,84307,1PH,L,84307-1PH-L,17.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-051D,22,84307,2ZC,XXL,84307-2ZC-XXL,8.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,False,True,True,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-051W,22,66716,3UK,130,66716-3UK-130,30.0,2026-06-02,2026-06-01 21:11:57.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,M,C,BOYMC,0.0,BOY,M,C,BOYMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,22-052D,22,84661,5NC,L,84661-5NC-L,9.0,2026-06-02,2026-06-01 21:17:09.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-052W,22,84307,1PH,XL,84307-1PH-XL,11.0,2026-06-02,2026-06-01 21:16:30.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,B,ASLLB,0.0,ASL,L,B,ASLLB,0.0,True,True,True,False,False,False,True,True,False,False,B,B,True
Picking,ASLLB,ASL,22-053D,22,84639,5HQ,140,84639-5HQ-140,40.0,2026-06-02,2026-06-01 21:17:03.000,Adult Sleep,Boys,True,False,False,True,True,False,BOY,L,C,BOYLC,0.0,BOY,L,C,BOYLC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-043D,23,83394,3JV,60,83394-3JV-60,37.0,2026-06-02,2026-06-01 21:15:00.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-044D,23,82336,2XC,75,82336-2XC-75,15.0,2026-06-02,2026-06-01 21:13:33.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-044W,23,83684,3VT,S,83684-3VT-S,17.0,2026-06-02,2026-06-01 21:15:31.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,S,C,CSLSC,0.0,CSL,S,C,CSLSC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-046D,23,82840,3BZ,85,82840-3BZ-85,23.0,2026-06-02,2026-06-01 21:14:32.000,Adult Sleep,Baby Apparel,True,False,False,True,True,False,BAP,X,C,BAPXC,0.0,BAP,X,C,BAPXC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-047D,23,83581,59B,60,83581-59B-60,46.0,2026-06-02,2026-06-01 21:15:12.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-047W,23,83117,1SE,75,83117-1SE-75,11.0,2026-06-02,2026-06-01 21:14:43.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-048D,23,42026,FV7,70,42026-FV7-70,100.0,2026-06-02,2026-06-01 21:11:26.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-048W,23,84052,5IH,75,84052-5IH-75,7.0,2026-06-02,2026-06-01 21:15:56.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-050D,23,84383,5UR,75,84383-5UR-75,18.0,2026-06-02,2026-06-01 21:16:36.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-051D,23,84053,5IH,75,84053-5IH-75,3.0,2026-06-02,2026-06-01 21:15:57.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-051W,23,83998,5ED,75,83998-5ED-75,3.0,2026-06-02,2026-06-01 21:15:51.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-054D,23,83647,3WF,60,83647-3WF-60,90.0,2026-06-02,2026-06-01 21:15:29.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-054W,23,83647,3WF,NB,83647-3WF-NB,16.0,2026-06-02,2026-06-01 21:15:29.000,Adult Sleep,Collab Sleepwear,True,False,False,True,True,False,CSL,I,C,CSLIC,0.0,CSL,I,C,CSLIC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-055D,23,59852,4XY,80,59852-4XY-80,6.0,2026-06-02,2026-06-01 21:11:48.000,Adult Sleep,Kids Unisex Sleep,True,False,False,True,True,False,KUS,X,C,KUSXC,0.0,KUS,X,C,KUSXC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLB,ASL,23-055W,23,84379,5UR,120,84379-5UR-120,75.0,2026-06-02,2026-06-01 21:16:36.000,Adult Sleep,Collab Apparel/Accessories,True,False,False,True,True,False,COL,M,C,COLMC,0.0,COL,M,C,COLMC,0.0,True,True,True,False,False,False,False,False,False,False,B,C,False
Picking,ASLLC,ASL,11-001C,11,84268,3HY,85,84268-3HY-85,21.0,2026-06-02,2026-06-01 21:16:19.000,Adult Sleep,Baby Apparel,True,False,False,True,True,False,BAP,X,C,BAPXC,0.0,BAP,X,C,BAPXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-003C,11,43205,GK3,85,43205-GK3-85,18.0,2026-06-02,2026-06-01 21:11:27.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,X,AA,GIRXAA,0.0,GIR,X,A,GIRXA,0.0,True,True,True,True,False,False,False,False,False,False,C,A,False
Picking,ASLLC,ASL,11-003X,11,83603,4XW,L,83603-4XW-L,1.0,2026-06-02,2026-06-01 21:15:14.000,Adult Sleep,Adult Sleep,True,True,True,False,False,False,ASL,L,C,ASLLC,0.0,ASL,L,C,ASLLC,0.0,True,True,True,False,False,False,True,True,False,False,C,C,True
Picking,ASLLC,ASL,11-004C,11,84111,5TD,120,84111-5TD-120,45.0,2026-06-02,2026-06-01 21:16:06.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,M,B,KNIMB,0.0,KNI,M,B,KNIMB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,ASLLC,ASL,11-004X,11,84627,69K,150,84627-69K-150,58.0,2026-06-02,2026-06-01 21:17:01.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,L,C,GIRLC,0.0,GIR,L,C,GIRLC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-005C,11,83279,3LA,90,83279-3LA-90,3.0,2026-06-02,2026-06-01 21:14:53.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,X,C,GIRXC,0.0,GIR,X,C,GIRXC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-005X,11,61956,3IL,130,61956-3IL-130,68.0,2026-06-02,2026-06-01 21:11:53.000,Adult Sleep,Kids Unisex Sleep,True,False,False,True,True,False,KUS,M,C,KUSMC,0.0,KUS,M,C,KUSMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-006C,11,84005,5FM,130,84005-5FM-130,14.0,2026-06-02,2026-06-01 21:15:52.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,M,C,KNIMC,0.0,KNI,M,C,KNIMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-007C,11,81495,011,130,81495-011-130,40.0,2026-06-02,2026-06-01 21:12:56.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,M,C,KNIMC,0.0,KNI,M,C,KNIMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-008C,11,82406,5DJ,120,82406-5DJ-120,41.0,2026-06-02,2026-06-01 21:13:35.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,M,C,GIRMC,0.0,GIR,M,C,GIRMC,0.0,True,True,True,False,False,False,False,False,False,False,C,C,True
Picking,ASLLC,ASL,11-009C,11,84116,4CS,130,84116-4CS-130,22.0,2026-06-02,2026-06-01 21:16:08.000,Adult Sleep,Kids Unisex,True,False,False,True,True,False,KNI,M,B,KNIMB,0.0,KNI,M,B,KNIMB,0.0,True,True,True,False,False,False,False,False,False,False,C,B,False
Picking,ASLLC,ASL,11-010C,11,84455,6CU,110,84455-6CU-110,31.0,2026-06-02,2026-06-01 21:16:41.000,Adult Sleep,Girls,True,False,False,True,True,False,GIR,S,AA,GIRSAA,0.0,GIR,S,AA,GIRSAA,0.0,True,True,True,False,False,False,False,False,False,False,C,AA,False
