PickYear,LocProfileId,SourceLocation,SourceZone,SKU,PickLines,DistinctOrders,PickUnits,FirstPickDate,LastPickDate,SourceSchema
2022,W001,07-119A,W001,33175-U74-160,3,3,3.0,2022-02-12,2022-02-17,DAX_Archive.arc
2024,W001,07-149D,W001,82482-3AH-130,1,1,1.0,2024-10-14,2024-10-14,DAX_Archive.arc
2022,W001,07-040Z,W001,67195-76X-110,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2024,W001,07-151X,W001,82480-3AK-XXS,1,1,2.0,2024-10-08,2024-10-08,DAX_Archive.arc
2022,W001,07-100B,W001,67871-V98-150,171,171,177.0,2022-06-25,2022-08-01,DAX_Archive.arc
2022,W001,07-047Y,W001,67233-VN1-80,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-033D,W001,67692-WF3-120,1,1,1.0,2022-06-26,2022-06-26,DAX_Archive.arc
2022,W001,07-062A,W001,36086-015-140,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,W001,07-121B,W001,66922-BD4-75,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2023,invalid,17-130Z,Invalid,80983-845-110,60,60,61.0,2023-10-26,2023-11-06,DAX_Archive.arc
2026,W001,07-137Y,W001,82476-3AK-120,1,1,3.0,2026-01-30,2026-01-30,DAX_Archive.arc
2022,invalid,17-059D,Invalid,67986-011-130,39,39,40.0,2022-07-28,2022-11-13,DAX_Archive.arc
2022,W001,07-004Y,W001,67358-990-120,1,1,1.0,2022-05-18,2022-05-18,DAX_Archive.arc
2022,W001,07-139A,W001,64980-75Z-XXL,1,1,1.0,2022-02-06,2022-02-06,DAX_Archive.arc
2022,invalid,07-011C,Invalid,36086-M23-80,121,121,122.0,2022-04-14,2022-06-03,DAX_Archive.arc
2025,W001,07-138Z,W001,82478-3AP-60,2,2,4.0,2025-09-30,2025-10-20,DAX_Archive.arc
2022,invalid,21-138Y,Invalid,66640-NU7-90,30,30,30.0,2022-04-07,2022-05-05,DAX_Archive.arc
2023,invalid,34-013Z,Invalid,80115-560-90,226,226,228.0,2023-10-19,2023-12-27,DAX_Archive.arc
2025,W001,07-071W,W001,82560-3BE-NB,2,2,4.0,2025-04-24,2025-12-28,DAX_Archive.arc
2022,W001,07-087Z,W001,67244-M23-85,2,2,2.0,2022-02-07,2022-02-08,DAX_Archive.arc
2025,W001,07-136X,W001,82562-3BK-110,8,8,12.0,2025-05-14,2025-11-25,DAX_Archive.arc
2022,W001,07-044A,W001,66717-VG3-130,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2022,invalid,07-142A,Invalid,67419-A71-140,1,1,1.0,2022-07-03,2022-07-03,DAX_Archive.arc
2022,invalid,22-140B,Invalid,67214-GF2-130,64,64,69.0,2022-01-02,2022-02-06,DAX_Archive.arc
2022,invalid,07-004B,Invalid,47052-NN9-140,1,1,1.0,2022-03-23,2022-03-23,DAX_Archive.arc
2022,W001,07-045X,W001,67085-76X-140,1,1,1.0,2022-02-26,2022-02-26,DAX_Archive.arc
2022,W001,07-062C,W001,61124-A91-80,54,54,59.0,2022-02-27,2022-03-25,DAX_Archive.arc
2022,invalid,21-136W,Invalid,67011-AN8-110,164,164,165.0,2022-01-02,2022-01-16,DAX_Archive.arc
2022,invalid,19-139X,Invalid,67307-DW1-50,11,11,11.0,2022-04-25,2022-06-05,DAX_Archive.arc
2022,W001,07-119A,W001,65576-WC3-85,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-070W,W001,67214-GF2-90,2,2,2.0,2022-02-10,2022-02-11,DAX_Archive.arc
2022,W001,07-069W,W001,59781-M23-110,1,1,1.0,2022-02-13,2022-02-13,DAX_Archive.arc
2022,W001,07-025B,W001,67020-67L-150,1,1,1.0,2022-01-20,2022-01-20,DAX_Archive.arc
2023,invalid,17-045W,Invalid,80128-76X-130,1,1,1.0,2023-01-15,2023-01-15,DAX_Archive.arc
2022,invalid,18-137C,Invalid,67900-XS5-85,1,1,1.0,2022-07-20,2022-07-20,DAX_Archive.arc
2022,invalid,07-005A,Invalid,43205-NV2-130,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2023,invalid,16-135W,Invalid,81096-1AU-100,102,102,102.0,2023-10-06,2023-12-31,DAX_Archive.arc
2022,W001,07-043W,W001,67593-NN0-110,1,1,1.0,2022-05-27,2022-05-27,DAX_Archive.arc
2022,W001,07-043Z,W001,67213-015-150,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2026,W001,07-083I,W001,84394-6CH-50,3,3,5.0,2026-05-07,2026-05-14,DAX_Archive.arc
2022,invalid,09-144C,Invalid,67453-WC9-50,7,7,7.0,2022-03-23,2022-05-12,DAX_Archive.arc
2022,W001,07-051X,W001,65289-PG5-150,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,invalid,31-137Y,Invalid,60363-TW5-100,1,1,1.0,2022-01-10,2022-01-10,DAX_Archive.arc
2022,W001,07-134D,W001,65203-TN7-XL,1,1,1.0,2022-01-11,2022-01-11,DAX_Archive.arc
2022,W001,07-005W,W001,66994-PF2-L,1,1,1.0,2022-04-08,2022-04-08,DAX_Archive.arc
2022,invalid,09-143Z,Invalid,67255-FU8-M,1,1,1.0,2022-01-16,2022-01-16,DAX_Archive.arc
2022,invalid,24-138X,Invalid,60600-VW2-120,1,1,1.0,2022-06-09,2022-06-09,DAX_Archive.arc
2022,invalid,07-019C,Invalid,67082-A79-L,1,1,1.0,2022-02-18,2022-02-18,DAX_Archive.arc
2022,invalid,16-138Z,Invalid,67455-WH8-85,25,25,25.0,2022-04-03,2022-04-10,DAX_Archive.arc
2022,invalid,28-135C,Invalid,67299-GD4-90,78,78,80.0,2022-03-22,2022-05-05,DAX_Archive.arc
2022,invalid,18-126B,Invalid,65607-ST6-60,61,61,61.0,2022-01-02,2022-01-05,DAX_Archive.arc
2022,W001,07-004Y,W001,59852-VJ8-140,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2023,invalid,16-130Y,Invalid,80451-942-140,112,112,113.0,2023-07-24,2023-12-07,DAX_Archive.arc
2022,invalid,08-111Z,Invalid,47929-GN1-M,1,1,1.0,2022-11-23,2022-11-23,DAX_Archive.arc
2022,W001,07-131Y,W001,66950-EF5-70,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,invalid,17-127Z,Invalid,60611-XC8-85,44,44,44.0,2022-07-28,2022-08-23,DAX_Archive.arc
2026,W001,07-069A,W001,82585-3ND-75,1,1,2.0,2026-05-14,2026-05-14,DAX_Archive.arc
2022,W001,07-039W,W001,65290-GK3-80,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-035W,W001,67873-XA4-100,1,1,1.0,2022-05-25,2022-05-25,DAX_Archive.arc
2022,W001,07-100B,W001,59852-QX6-100,7,7,7.0,2022-01-27,2022-04-20,DAX_Archive.arc
2023,invalid,16-132Z,Invalid,67284-NJ1-150,48,48,57.0,2023-01-03,2023-07-06,DAX_Archive.arc
2022,W001,07-116W,W001,67036-B42-120,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,invalid,16-140X,Invalid,80134-XT3-110,107,107,111.0,2022-09-20,2022-11-25,DAX_Archive.arc
2022,W001,07-036Z,W001,67854-VX9-90,1,1,1.0,2022-06-22,2022-06-22,DAX_Archive.arc
2022,W001,07-082Y,W001,67172-M23-130,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,invalid,16-131W,Invalid,67412-NV2-120,70,70,71.0,2022-02-01,2022-02-27,DAX_Archive.arc
2022,W001,07-040W,W001,67862-WY2-150,1,1,1.0,2022-06-12,2022-06-12,DAX_Archive.arc
2023,invalid,16-135Z,Invalid,59845-XU1-XL,1,1,1.0,2023-01-13,2023-01-13,DAX_Archive.arc
2022,W001,07-130D,W001,67208-SR4-90,1,1,1.0,2022-01-02,2022-01-02,DAX_Archive.arc
2022,W001,07-086B,W001,67399-WW6-130,129,129,131.0,2022-06-13,2022-08-02,DAX_Archive.arc
2022,W001,07-116C,W001,59852-VK1-130,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,W001,07-124X,W001,65065-TS1-140,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2023,invalid,18-121B,Invalid,68116-BS8-85,70,70,70.0,2023-09-13,2023-10-10,DAX_Archive.arc
2022,W001,07-044W,W001,67873-WU4-100,1,1,1.0,2022-06-13,2022-06-13,DAX_Archive.arc
2022,invalid,09-144Y,Invalid,62373-PG5-130,33,33,36.0,2022-03-11,2022-03-19,DAX_Archive.arc
2022,W001,07-065B,W001,67873-015-120,279,279,282.0,2022-04-29,2022-06-20,DAX_Archive.arc
2022,W001,07-094W,W001,67246-VM7-80,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,invalid,30-136W,Invalid,67495-VZ2-100,8,8,8.0,2022-04-27,2022-05-03,DAX_Archive.arc
2022,W001,07-042C,W001,67254-S74-S/M,18,18,20.0,2022-03-27,2022-04-03,DAX_Archive.arc
2025,W001,07-073H,W001,82484-3AJ-NB,8,8,9.0,2025-05-20,2025-12-11,DAX_Archive.arc
2022,W001,07-081C,W001,67162-NN9-90,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,W001,07-112Z,W001,57827-EH3-85,3,3,3.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,19-136B,Invalid,67241-B42-85,27,27,28.0,2022-02-20,2022-04-04,DAX_Archive.arc
2023,invalid,08-045W,Invalid,36754-G44-110,1,1,1.0,2023-02-01,2023-02-01,DAX_Archive.arc
2022,W001,07-014Z,W001,62130-UK7-90,3,3,3.0,2022-07-21,2022-07-24,DAX_Archive.arc
2022,W001,07-093Y,W001,53841-PU9-150,1,1,1.0,2022-03-25,2022-03-25,DAX_Archive.arc
2026,W001,07-129Z,W001,82560-3BE-70,1,1,1.0,2026-06-10,2026-06-10,DAX_Archive.arc
2022,W001,07-114D,W001,67362-VZ1-120,69,69,70.0,2022-05-24,2022-06-14,DAX_Archive.arc
2022,W001,07-040X,W001,67020-RB7-130,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-059B,W001,67010-GF2-100,1,1,1.0,2022-02-14,2022-02-14,DAX_Archive.arc
2022,W001,07-074A,W001,39973-CG8-140,1,1,1.0,2022-01-22,2022-01-22,DAX_Archive.arc
2022,invalid,33-140D,Invalid,60600-WC9-120,19,19,19.0,2022-02-19,2022-02-23,DAX_Archive.arc
2022,invalid,17-127X,Invalid,59818-SR4-110,37,37,37.0,2022-12-27,2022-12-30,DAX_Archive.arc
2022,W001,07-073X,W001,66955-990-100,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,W001,07-135B,W001,42318-75Z-60,10,10,10.0,2022-03-23,2022-04-21,DAX_Archive.arc
2022,W001,07-117A,W001,65605-UC7-85,2,2,2.0,2022-01-11,2022-01-13,DAX_Archive.arc
2022,invalid,25-137C,Invalid,45029-DW1-120,92,92,95.0,2022-01-10,2022-03-16,DAX_Archive.arc
2022,W001,07-144X,W001,67069-B42-120,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,W001,07-054Y,W001,36086-M23-140,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,W001,07-116D,W001,65597-AM7-80,11,11,11.0,2022-03-09,2022-03-10,DAX_Archive.arc
2022,invalid,17-132W,Invalid,80141-VM1-110,72,72,75.0,2022-12-08,2022-12-29,DAX_Archive.arc
2022,W001,07-137A,W001,68164-A71-1Y,23,23,25.0,2022-07-12,2022-08-02,DAX_Archive.arc
2022,W001,07-089Y,W001,44403-VJ9-S,1,1,1.0,2022-03-06,2022-03-06,DAX_Archive.arc
2024,W001,07-060Z,W001,81647-RV5-100,1,1,1.0,2024-10-09,2024-10-09,DAX_Archive.arc
2022,invalid,07-147B,Invalid,67134-TR8-S,1,1,1.0,2022-02-26,2022-02-26,DAX_Archive.arc
2022,W001,07-116A,W001,67290-VP5-75,1,1,1.0,2022-02-27,2022-02-27,DAX_Archive.arc
2022,W001,07-061B,W001,67679-015-85,40,40,40.0,2022-04-29,2022-05-20,DAX_Archive.arc
2022,W001,07-008Y,W001,60444-SA1-80,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2022,invalid,09-147D,Invalid,67255-TN9-XS,2,2,2.0,2022-01-21,2022-01-23,DAX_Archive.arc
2023,invalid,17-043Y,Invalid,43197-VX9-85,1,1,1.0,2023-01-25,2023-01-25,DAX_Archive.arc
2022,W001,07-130Y,W001,67158-JB3-140,1,1,1.0,2022-02-10,2022-02-10,DAX_Archive.arc
2022,invalid,07-147D,Invalid,67399-WV5-140,1,1,1.0,2022-07-28,2022-07-28,DAX_Archive.arc
2022,W001,07-036Y,W001,52605-75Z-5,1,1,1.0,2022-02-08,2022-02-08,DAX_Archive.arc
2022,W001,07-110C,W001,59818-B42-100,2,2,2.0,2022-01-26,2022-01-26,DAX_Archive.arc
2022,invalid,17-127C,Invalid,67560-QN4-120,42,42,42.0,2022-01-03,2022-01-26,DAX_Archive.arc
2022,W001,07-119A,W001,60363-TW5-140,1,1,1.0,2022-01-18,2022-01-18,DAX_Archive.arc
2022,W001,07-088B,W001,65290-B42-120,1,1,1.0,2022-02-17,2022-02-17,DAX_Archive.arc
2023,invalid,18-124A,Invalid,67186-M23-85,1,1,1.0,2023-01-07,2023-01-07,DAX_Archive.arc
2024,invalid,17-131Z,Invalid,80930-910-M,3,3,3.0,2024-01-25,2024-01-27,DAX_Archive.arc
2022,invalid,21-134W,Invalid,45346-GK3-110,49,49,57.0,2022-05-20,2022-05-29,DAX_Archive.arc
2022,invalid,18-133B,Invalid,67238-B42-70,444,444,453.0,2022-04-03,2022-07-15,DAX_Archive.arc
2025,W001,07-036B,W001,82569-1FS-75,1,1,1.0,2025-01-16,2025-01-16,DAX_Archive.arc
2022,invalid,08-044X,Invalid,67228-JB3-90,87,87,88.0,2022-01-02,2022-07-01,DAX_Archive.arc
2022,invalid,25-137X,Invalid,59818-015-110,68,68,69.0,2022-01-03,2022-01-06,DAX_Archive.arc
2025,W001,07-136F,W001,83068-3MZ-100,10,10,11.0,2025-09-25,2025-12-28,DAX_Archive.arc
2022,W001,07-088W,W001,67023-UT6-110,1,1,1.0,2022-01-26,2022-01-26,DAX_Archive.arc
2023,invalid,17-130Y,Invalid,80484-VD8-110,5,5,5.0,2023-06-01,2023-06-09,DAX_Archive.arc
2022,W001,07-132Y,W001,52706-FX9-160,20,20,20.0,2022-01-21,2022-04-16,DAX_Archive.arc
2022,W001,07-110Z,W001,65592-SR4-75,1,1,1.0,2022-02-10,2022-02-10,DAX_Archive.arc
2022,W001,07-035X,W001,67864-VX9-130,150,150,152.0,2022-05-09,2022-07-19,DAX_Archive.arc
2022,invalid,18-122B,Invalid,68007-XH7-90,11,11,11.0,2022-11-30,2022-12-03,DAX_Archive.arc
2022,W001,07-128Y,W001,60599-uw5-120,1,1,1.0,2022-01-28,2022-01-28,DAX_Archive.arc
2022,W001,07-013W,W001,67685-PN4-130,1,1,1.0,2022-07-08,2022-07-08,DAX_Archive.arc
2023,invalid,17-130W,Invalid,57826-SR4-110,22,22,22.0,2023-11-28,2023-11-29,DAX_Archive.arc
2022,W001,07-037D,W001,58660-NL3-L,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,invalid,18-129D,Invalid,67221-G31-120,32,32,33.0,2022-04-03,2022-05-04,DAX_Archive.arc
2022,invalid,21-139B,Invalid,67048-23T-140,4,4,4.0,2022-07-26,2022-07-27,DAX_Archive.arc
2022,W001,07-069B,W001,58717-QN4-S,2,2,2.0,2022-02-17,2022-02-18,DAX_Archive.arc
2025,W001,07-032C,W001,65593-1FZ-75,6,6,6.0,2025-01-02,2025-01-15,DAX_Archive.arc
2024,W001,07-119X,W001,82562-3BG-85,5,5,7.0,2024-10-03,2024-10-31,DAX_Archive.arc
2022,W001,07-035W,W001,51057-A91-120,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-134Z,W001,60784-PF2-L,1,1,1.0,2022-02-13,2022-02-13,DAX_Archive.arc
2022,invalid,07-015D,Invalid,67873-WW6-85,4,4,4.0,2022-06-13,2022-06-17,DAX_Archive.arc
2022,W001,07-115B,W001,60599-PH7-160,1,1,1.0,2022-01-19,2022-01-19,DAX_Archive.arc
2022,invalid,16-136X,Invalid,80134-XT3-140,103,103,103.0,2022-09-29,2022-12-05,DAX_Archive.arc
2022,W001,07-110C,W001,67279-V98-140,53,53,54.0,2022-02-05,2022-02-10,DAX_Archive.arc
2022,W001,07-053D,W001,67088-VH4-100,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,invalid,20-136C,Invalid,66640-NU7-120,2,2,2.0,2022-03-30,2022-04-01,DAX_Archive.arc
2022,invalid,17-132Y,Invalid,80044-VL8-100,118,118,120.0,2022-12-28,2022-12-31,DAX_Archive.arc
2022,invalid,24-140C,Invalid,48200-VC6-XS,13,13,14.0,2022-07-02,2022-07-27,DAX_Archive.arc
2022,W001,07-147X,W001,46239-M23-120,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2022,W001,07-083B,W001,67745-ST5-75,240,240,242.0,2022-05-10,2022-06-21,DAX_Archive.arc
2022,invalid,22-136W,Invalid,67475-WN9-120,70,70,71.0,2022-01-11,2022-03-16,DAX_Archive.arc
2023,invalid,16-130Z,Invalid,80128-76X-140,1,1,1.0,2023-12-30,2023-12-30,DAX_Archive.arc
2022,W001,07-011Y,W001,66656-SR4-130,1,1,1.0,2022-01-05,2022-01-05,DAX_Archive.arc
2024,invalid,34-009Z,Invalid,80935-602-OS,27,27,30.0,2024-08-06,2024-08-08,DAX_Archive.arc
2023,invalid,18-125B,Invalid,39973-AH1-70,1,1,1.0,2023-01-06,2023-01-06,DAX_Archive.arc
2022,invalid,24-136W,Invalid,67362-C57-85,68,68,69.0,2022-02-17,2022-05-08,DAX_Archive.arc
2022,W001,07-145C,W001,67357-VX6-150,18,18,18.0,2022-02-16,2022-03-27,DAX_Archive.arc
2024,invalid,17-140C,Invalid,80039-714-M,20,20,23.0,2024-01-02,2024-01-05,DAX_Archive.arc
2022,W001,07-067W,W001,65603-011-80,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,invalid,17-043X,Invalid,59852-VK2-110,26,26,27.0,2022-11-14,2022-11-19,DAX_Archive.arc
2022,W001,07-072Z,W001,67868-WY4-100,1,1,1.0,2022-06-07,2022-06-07,DAX_Archive.arc
2022,W001,07-120B,W001,67201-GF2-140,1,1,1.0,2022-02-13,2022-02-13,DAX_Archive.arc
2022,W001,07-102B,W001,58660-HC7-L,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-095B,W001,66846-UA1-90,1,1,1.0,2022-01-30,2022-01-30,DAX_Archive.arc
2022,W001,07-040Z,W001,51058-M23-110,1,1,1.0,2022-01-07,2022-01-07,DAX_Archive.arc
2025,W001,07-068X,W001,82489-3AE-60,10,10,18.0,2025-01-02,2025-08-14,DAX_Archive.arc
2022,invalid,09-147C,Invalid,67432-WD5-OS,78,78,79.0,2022-01-02,2022-02-19,DAX_Archive.arc
2025,W001,07-052E,W001,82485-3NF-60,2,2,3.0,2025-07-31,2025-09-18,DAX_Archive.arc
2022,W001,07-081D,W001,58660-HC7-L,2,2,3.0,2022-01-19,2022-01-19,DAX_Archive.arc
2025,W001,07-038X,W001,82586-M07-70,6,6,8.0,2025-02-07,2025-08-14,DAX_Archive.arc
2022,W001,07-136A,W001,42026-FV7-130,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,31-135D,Invalid,65576-WM6-60,635,635,649.0,2022-02-02,2022-06-01,DAX_Archive.arc
2022,invalid,24-138B,Invalid,67513-WM4-L,1,1,1.0,2022-06-29,2022-06-29,DAX_Archive.arc
2023,invalid,16-139W,Invalid,67398-291-140,1,1,1.0,2023-06-16,2023-06-16,DAX_Archive.arc
2022,W001,07-016Z,W001,67459-WH6-75,1,1,1.0,2022-07-22,2022-07-22,DAX_Archive.arc
2022,invalid,28-137C,Invalid,33175-GN1-120,62,62,63.0,2022-01-04,2022-01-21,DAX_Archive.arc
2022,W001,07-099Z,W001,50754-001-S,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2022,W001,07-135C,W001,67051-GN3-140,1,1,1.0,2022-01-24,2022-01-24,DAX_Archive.arc
2022,W001,07-063D,W001,60611-UW6-120,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2025,invalid,34-010Y,Invalid,81535-461-NB,11,11,11.0,2025-01-02,2025-01-23,DAX_Archive.arc
2023,invalid,18-126B,Invalid,68031-XD4-90,48,48,49.0,2023-01-02,2023-01-13,DAX_Archive.arc
2022,invalid,26-138B,Invalid,65788-EF5-1,104,104,107.0,2022-01-02,2022-02-01,DAX_Archive.arc
2022,W001,07-091Y,W001,66971-FJ0-90,1,1,1.0,2022-01-13,2022-01-13,DAX_Archive.arc
2025,W001,07-154Y,W001,82479-3AP-50,1,1,2.0,2025-08-14,2025-08-14,DAX_Archive.arc
2026,W001,07-022E,W001,82485-3BC-70,8,8,8.0,2026-01-31,2026-04-28,DAX_Archive.arc
2024,invalid,18-127D,Invalid,65642-294-90,20,20,20.0,2024-02-21,2024-03-06,DAX_Archive.arc
2022,W001,07-102B,W001,65788-SR4-1,1,1,1.0,2022-02-22,2022-02-22,DAX_Archive.arc
2022,W001,07-118Y,W001,66360-VJ3-90,1,1,1.0,2022-02-18,2022-02-18,DAX_Archive.arc
2022,invalid,07-011A,Invalid,66966-76X-S,1,1,1.0,2022-02-02,2022-02-02,DAX_Archive.arc
2022,W001,07-136D,W001,67061-990-100,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,invalid,17-131A,Invalid,67537-VU6-110,20,20,20.0,2022-03-09,2022-03-21,DAX_Archive.arc
2022,W001,07-099Z,W001,47052-FX7-130,1,1,1.0,2022-01-06,2022-01-06,DAX_Archive.arc
2022,W001,07-115B,W001,66955-990-120,1,1,1.0,2022-02-09,2022-02-09,DAX_Archive.arc
2022,invalid,08-048W,Invalid,48200-VC6-S,1,1,1.0,2022-11-08,2022-11-08,DAX_Archive.arc
2022,invalid,10-145B,Invalid,67061-EF5-150,1,1,1.0,2022-01-21,2022-01-21,DAX_Archive.arc
2022,invalid,18-138B,Invalid,67221-G31-130,96,96,96.0,2022-05-02,2022-07-03,DAX_Archive.arc
2022,W001,07-076W,W001,57827-EF4-120,1,1,1.0,2022-02-28,2022-02-28,DAX_Archive.arc
2022,invalid,07-071D,Invalid,67280-VQ2-110,1,1,1.0,2022-02-07,2022-02-07,DAX_Archive.arc
2022,W001,07-087A,W001,66947-RB7-80,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,W001,07-038W,W001,67392-VS9-100,2,2,2.0,2022-05-19,2022-05-21,DAX_Archive.arc
2022,invalid,08-110Z,Invalid,68082-XF5-85,82,82,84.0,2022-07-14,2022-09-14,DAX_Archive.arc
2022,invalid,08-046Y,Invalid,45039-001-1Y,64,64,87.0,2022-10-24,2022-11-24,DAX_Archive.arc
2022,W001,07-055A,W001,62127-UK7-M,1,1,1.0,2022-07-28,2022-07-28,DAX_Archive.arc
2022,invalid,08-043X,Invalid,67124-QR7-XL,1,1,1.0,2022-02-01,2022-02-01,DAX_Archive.arc
2023,invalid,17-133D,Invalid,65642-331-110,78,78,80.0,2023-06-30,2023-07-05,DAX_Archive.arc
2023,invalid,18-123A,Invalid,80262-655-85,3,3,3.0,2023-12-10,2023-12-11,DAX_Archive.arc
2022,W001,07-074Z,W001,67608-PH1-130,1,1,1.0,2022-07-25,2022-07-25,DAX_Archive.arc
2022,invalid,17-128Y,Invalid,80040-M23-100,49,49,51.0,2022-11-30,2022-12-04,DAX_Archive.arc
2022,W001,07-015Z,W001,51058-PV5-100,1,1,1.0,2022-01-12,2022-01-12,DAX_Archive.arc
2022,W001,07-005Z,W001,62515-AN8-110,1,1,1.0,2022-02-08,2022-02-08,DAX_Archive.arc
2022,W001,07-078W,W001,57822-82F-140,1,1,1.0,2022-02-23,2022-02-23,DAX_Archive.arc
2022,W001,07-122W,W001,44403-VK5-XL,1,1,1.0,2022-01-20,2022-01-20,DAX_Archive.arc
2022,W001,07-090X,W001,67548-VZ2-75,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,invalid,20-140W,Invalid,67557-001-80,93,93,93.0,2022-01-04,2022-04-04,DAX_Archive.arc
2022,W001,07-136C,W001,52718-Q84-80,39,39,40.0,2022-01-05,2022-01-08,DAX_Archive.arc
2022,W001,07-012Y,W001,58296-PV5-130,1,1,1.0,2022-01-31,2022-01-31,DAX_Archive.arc
2022,invalid,20-135X,Invalid,67374-76X-130,87,87,88.0,2022-01-12,2022-04-21,DAX_Archive.arc
2022,W001,07-124C,W001,30070-GN1-L,1,1,1.0,2022-01-15,2022-01-15,DAX_Archive.arc
2022,W001,07-108Y,W001,60008-VP1-75,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-025B,W001,67454-VV2-90,1,1,1.0,2022-07-02,2022-07-02,DAX_Archive.arc
2023,invalid,17-138Y,Invalid,80492-HI7-140,61,61,61.0,2023-03-23,2023-05-22,DAX_Archive.arc
2022,invalid,07-142B,Invalid,59852-TP2-110,1,1,1.0,2022-02-19,2022-02-19,DAX_Archive.arc
2022,W001,07-111D,W001,66959-VG2-120,1,1,1.0,2022-01-09,2022-01-09,DAX_Archive.arc
2022,W001,07-068W,W001,60600-WU9-120,1,1,1.0,2022-05-19,2022-05-19,DAX_Archive.arc
2023,invalid,18-120A,Invalid,43205-VX9-85,63,63,69.0,2023-01-11,2023-01-18,DAX_Archive.arc
2022,W001,07-041Z,W001,62129-UK7-120,1,1,1.0,2022-07-30,2022-07-30,DAX_Archive.arc
2022,W001,07-052W,W001,57538-NN0-90,1,1,1.0,2022-06-30,2022-06-30,DAX_Archive.arc
2022,invalid,08-110W,Invalid,80155-XU5-M,12,12,14.0,2022-11-27,2022-11-29,DAX_Archive.arc
2022,W001,07-056B,W001,67180-GF2-85,1,1,1.0,2022-01-14,2022-01-14,DAX_Archive.arc
2022,W001,07-032A,W001,67207-B42-120,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2024,invalid,18-121C,Invalid,67522-1HO-120,24,24,24.0,2024-01-16,2024-02-19,DAX_Archive.arc
2025,W001,07-135I,W001,82484-3MZ-60,7,7,11.0,2025-07-31,2025-12-28,DAX_Archive.arc
2026,W001,07-045W,W001,82490-3MX-80,1,1,2.0,2026-05-21,2026-05-21,DAX_Archive.arc
2022,W001,07-044Z,W001,67087-76X-120,1,1,1.0,2022-02-25,2022-02-25,DAX_Archive.arc
2022,invalid,07-008A,Invalid,65784-UU3-OS,2,2,2.0,2022-01-07,2022-01-11,DAX_Archive.arc
2026,W001,07-128X,W001,82562-3BE-120,1,1,2.0,2026-03-13,2026-03-13,DAX_Archive.arc
2022,invalid,16-135W,Invalid,67593-GD4-150,31,31,31.0,2022-05-04,2022-07-24,DAX_Archive.arc
2025,W001,07-047C,W001,47681-2XU-140,11,11,11.0,2025-01-15,2025-01-16,DAX_Archive.arc
2024,W001,07-078X,W001,82486-3BC-100,2,2,4.0,2024-12-09,2024-12-09,DAX_Archive.arc
2022,W001,07-046W,W001,57827-A91-110,1,1,1.0,2022-01-27,2022-01-27,DAX_Archive.arc
2023,invalid,17-129D,Invalid,67399-001-110,69,69,69.0,2023-07-09,2023-07-19,DAX_Archive.arc
