Date,SKU,SoldUnits,CorporateBaselineQty,Recent28BaselineQty,Recent7BaselineQty,HybridBaselineQty,HasAnyPromotion,Division,Department,Class,KeyCategoryView,HybridAbsError
2026-05-12,81718-68I-90,15.0,0.0,8.142857142857142,6.857142857142857,6.107142857142857,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-05-18,82719-5ZU-120,12.0,0.0,3.857142857142857,4.142857142857143,3.1071428571428577,True,Girls,G swimwear,G swim 2pc,Swim,8.892857142857142
2026-06-08,84433-6GT-120,18.0,0.0,7.357142857142857,12.142857142857142,9.107142857142858,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.892857142857142
2026-05-27,84448-61J-140,15.0,0.0,5.392857142857143,8.142857142857142,6.107142857142857,True,Girls,G dress,G SL dress,Dress,8.892857142857142
2026-06-04,58665-4TG-S,3.0,18.0,8.571428571428571,9.857142857142858,11.892857142857142,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.892857142857142
2026-05-28,45346-5HB-120,42.0,33.0,22.678571428571427,33.142857142857146,33.10714285714286,True,Girls,G short,G k short,Short,8.892857142857139
2026-06-04,84090-5KM-130,2.0,4.0,13.178571428571429,8.285714285714286,10.883928571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.883928571428571
2026-05-18,50754-4SS-M,6.0,44.0,5.178571428571429,3.142857142857143,14.883928571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.883928571428571
2026-05-28,81346-4JY-140,11.0,0.0,2.8214285714285716,2.2857142857142856,2.116071428571429,True,Kids Unisex,KU short,KU k short,Short,8.883928571428571
2026-05-31,84634-48A-75,1.0,0.0,13.178571428571429,0.8571428571428571,9.883928571428571,True,Baby Apparel,Bby 1pc,Bby SS 1pc,1pc,8.883928571428571
2026-06-05,84505-5ZU-90,3.0,7.0,13.5,11.714285714285714,11.875,True,Girls,G dress,G SL dress,Dress,8.875
2026-05-16,83256-4SC-120,3.0,31.0,5.5,2.4285714285714284,11.875,True,Kids Unisex,KU top,KU LS top,Top,8.875
2026-05-14,58660-4SK-M,19.0,0.0,13.5,6.142857142857143,10.125,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.875
2026-05-21,84090-5KM-110,16.0,0.0,9.5,9.0,7.125,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.875
2026-05-21,80468-5NX-110,10.0,0.0,1.5,1.1428571428571428,1.125,True,Girls,G dress,G SL dress,Dress,8.875
2026-05-20,84620-6GV-120,19.0,0.0,13.5,12.142857142857142,10.125,True,Girls,G short,G w short,Short,8.875
2026-05-19,43205-5HC-130,16.0,0.0,9.5,8.857142857142858,7.125,True,Girls,G short,G k short,Short,8.875
2026-06-08,58662-4SU-S,6.0,42.0,5.821428571428571,3.2857142857142856,14.866071428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.866071428571429
2026-05-20,67515-4NA-S,3.0,33.0,4.821428571428571,3.857142857142857,11.866071428571429,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.866071428571429
2026-05-16,58662-4SP-XS,4.0,28.0,7.821428571428571,3.7142857142857144,12.866071428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.866071428571429
2026-05-25,82717-6DC-60,14.0,0.0,5.714285714285714,6.857142857142857,5.142857142857142,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,8.857142857142858
2026-05-16,58661-4PX-L,7.0,33.0,10.142857142857142,6.285714285714286,15.857142857142858,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.857142857142858
2026-05-22,84428-6GE-120,14.0,0.0,5.785714285714286,6.857142857142857,5.142857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.857142857142858
2026-05-22,43205-015-120,12.0,56.0,8.642857142857142,9.142857142857142,20.857142857142858,True,Girls,G short,G k short,Short,8.857142857142858
2026-05-17,65249-2KV-S,6.0,38.0,7.142857142857143,3.2857142857142856,14.857142857142858,True,Collab Accessories,CA underwear,CA G underwear,Underwear,8.857142857142858
2026-05-22,84171-5MO-70,14.0,0.0,6.857142857142857,6.571428571428571,5.142857142857142,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.857142857142858
2026-05-26,82778-5SQ-120,17.0,0.0,7.928571428571429,10.857142857142858,8.142857142857142,True,Boys,B swimwear,B swim rash guard,Swim,8.857142857142858
2026-05-22,81700-5ZA-90,14.0,0.0,4.964285714285714,6.857142857142857,5.142857142857142,True,Girls,G short,G k short,Short,8.857142857142858
2026-05-21,67522-5SC-140,14.0,0.0,6.857142857142857,6.142857142857143,5.142857142857142,True,Boys,B short,B k short,Short,8.857142857142858
2026-05-24,82775-GK3-110,1.0,30.0,1.9285714285714286,3.142857142857143,9.857142857142858,True,Boys,B swimwear,B swim rash guard,Swim,8.857142857142858
2026-05-18,84082-6DC-120,17.0,0.0,10.857142857142858,7.714285714285714,8.142857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.857142857142858
2026-05-24,82718-5XW-120,14.0,0.0,3.107142857142857,6.857142857142857,5.142857142857142,True,Girls,G swimwear,G swim rash guard,Swim,8.857142857142858
2026-05-26,82615-5DR-140,14.0,0.0,5.428571428571429,6.857142857142857,5.142857142857142,True,Girls,G dress,G SL dress,Dress,8.857142857142858
2026-05-28,84460-65Z-120,33.0,4.0,18.107142857142858,30.857142857142858,24.142857142857142,True,Girls,G dress,G SL dress,Dress,8.857142857142858
2026-06-05,45346-5HR-130,2.0,19.0,8.142857142857142,4.0,10.857142857142858,True,Girls,G short,G k short,Short,8.857142857142858
2026-06-03,65642-5P5-120,2.0,1.0,12.464285714285714,14.142857142857142,10.857142857142858,True,Girls,G dress,G SS dress,Dress,8.857142857142858
2026-05-25,84363-1GP-75,11.0,0.0,1.5714285714285714,2.857142857142857,2.142857142857143,True,Baby Apparel,Bby dress,Bby SS dress,Dress,8.857142857142858
2026-05-18,80605-6GV-60,11.0,0.0,2.25,2.857142857142857,2.142857142857143,True,Baby Apparel,Bby dress,Bby SL dress,Dress,8.857142857142858
2026-06-07,58663-011-L,8.0,37.0,10.142857142857142,9.571428571428571,16.857142857142858,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.857142857142858
2026-05-25,84448-61J-130,20.0,0.0,10.928571428571429,14.857142857142858,11.142857142857142,True,Girls,G dress,G SL dress,Dress,8.857142857142858
2026-05-19,82788-6AN-120,14.0,0.0,4.785714285714286,6.857142857142857,5.142857142857142,True,Boys,B swimwear,B swim trunk,Swim,8.857142857142858
2026-06-03,52309-4SL-L,2.0,22.0,7.107142857142857,7.142857142857143,10.857142857142858,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.857142857142858
2026-05-22,82606-5LR-100,11.0,0.0,1.9642857142857142,2.857142857142857,2.142857142857143,True,Girls,G dress,G SS dress,Dress,8.857142857142858
2026-05-21,84433-66J-120,22.0,0.0,17.535714285714285,16.428571428571427,13.151785714285714,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.848214285714286
2026-05-17,84428-1WC-100,13.0,0.0,5.535714285714286,4.428571428571429,4.151785714285714,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.848214285714285
2026-05-18,82778-5H5-90,13.0,0.0,5.535714285714286,5.285714285714286,4.151785714285714,True,Boys,B swimwear,B swim rash guard,Swim,8.848214285714285
2026-06-07,45346-5HB-140,2.0,21.0,7.464285714285714,5.428571428571429,10.848214285714285,True,Girls,G short,G k short,Short,8.848214285714285
2026-05-14,84620-6GV-120,18.0,0.0,12.214285714285714,5.857142857142857,9.160714285714285,True,Girls,G short,G w short,Short,8.839285714285715
2026-05-21,67377-3KM-130,8.0,50.0,5.785714285714286,4.0,16.839285714285715,True,Girls,G pant,G k pant,Pant,8.839285714285715
2026-05-21,58665-4TE-S,2.0,28.0,5.107142857142857,4.142857142857143,10.830357142857142,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.830357142857142
2026-05-22,82677-GK3-130,4.0,36.0,5.107142857142857,3.4285714285714284,12.830357142857142,True,Girls,G top,G SS top,Top,8.830357142857142
2026-05-13,67377-3KM-120,7.0,30.0,11.107142857142858,9.714285714285714,15.830357142857142,True,Girls,G pant,G k pant,Pant,8.830357142857142
2026-05-22,81700-5HN-100,11.0,0.0,2.892857142857143,2.7142857142857144,2.169642857142857,True,Girls,G short,G k short,Short,8.830357142857142
2026-05-22,82646-4JY-140,11.0,0.0,2.892857142857143,2.0,2.169642857142857,True,Girls,G skirt,G k skirt,Skirt,8.830357142857142
2026-05-20,83160-3SO-110,4.0,45.0,2.107142857142857,1.7142857142857142,12.830357142857142,True,Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Sleep,8.830357142857142
2026-05-20,82717-6DC-80,14.0,0.0,6.892857142857143,6.142857142857143,5.169642857142858,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,8.830357142857142
2026-05-28,82614-4DQ-110,11.0,0.0,2.892857142857143,2.857142857142857,2.169642857142857,True,Girls,G dress,G SL dress,Dress,8.830357142857142
2026-05-28,84662-1NV-110,34.0,0.0,17.142857142857142,33.57142857142857,25.178571428571427,True,Girls,G dress,G SS dress,Dress,8.821428571428573
2026-05-22,80617-5ZU-75,16.0,0.0,9.571428571428571,9.0,7.178571428571429,True,Baby Apparel,Bby sets,Bby SS set,Set,8.821428571428571
2026-05-26,80441-6WL-120,19.0,0.0,9.892857142857142,13.571428571428571,10.178571428571429,True,Kids Unisex,KU pant,KU k pant,Pant,8.821428571428571
2026-05-24,82891-1SA-150,2.0,30.0,2.1785714285714284,4.428571428571429,10.821428571428571,True,Girls,G swimwear,G swim 2pc,Swim,8.821428571428571
2026-05-21,81318-5IC-140,7.0,47.0,3.0357142857142856,5.428571428571429,15.821428571428571,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.821428571428571
2026-05-25,82719-5XD-120,16.0,0.0,7.142857142857143,9.571428571428571,7.178571428571429,True,Girls,G swimwear,G swim 2pc,Swim,8.821428571428571
2026-05-22,50754-4SL-L,6.0,43.0,3.3214285714285716,5.428571428571429,14.821428571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.821428571428571
2026-05-26,67848-5ZE-130,19.0,0.0,7.285714285714286,13.571428571428571,10.178571428571429,True,Girls,G dress,G SL dress,Dress,8.821428571428571
2026-05-22,84434-66A-100,13.0,0.0,5.321428571428571,5.571428571428571,4.178571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.821428571428571
2026-05-26,84414-5NC-75,16.0,0.0,4.321428571428571,9.571428571428571,7.178571428571429,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.821428571428571
2026-06-05,58663-011-L,5.0,24.0,10.0,10.428571428571429,13.821428571428571,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.821428571428571
2026-05-17,84330-2WL-80,10.0,0.0,1.1428571428571428,1.5714285714285714,1.1785714285714286,True,Baby Apparel,Bby swimwear,Bby swim 2pc,Swim,8.821428571428571
2026-05-17,81718-68I-90,16.0,0.0,9.25,9.571428571428571,7.178571428571429,True,Girls,G dress,G SL dress,Dress,8.821428571428571
2026-05-30,58661-4PX-M,4.0,17.0,8.75,11.428571428571429,12.821428571428571,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.821428571428571
2026-05-17,58663-4TA-L,18.0,23.0,3.357142857142857,4.571428571428571,9.178571428571429,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.821428571428571
2026-05-22,81338-5LD-120,13.0,0.0,4.214285714285714,5.571428571428571,4.178571428571429,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,8.821428571428571
2026-05-21,84082-6GS-110,16.0,0.0,7.035714285714286,9.571428571428571,7.178571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.821428571428571
2026-05-23,82021-3TU-100,1.0,32.0,1.3571428571428572,2.4285714285714284,9.821428571428571,True,Girls,G top,G LS top,Top,8.821428571428571
2026-05-20,33218-1AY-100,12.0,2.0,2.0714285714285716,3.5714285714285716,3.178571428571429,True,Kids Unisex Sleep,S KU SJ,S KU SJ stripe,Sleep,8.821428571428571
2026-05-22,82891-1SA-120,7.0,47.0,3.75,5.428571428571429,15.821428571428571,True,Girls,G swimwear,G swim 2pc,Swim,8.821428571428571
2026-06-01,84433-68I-140,7.0,2.0,14.071428571428571,20.428571428571427,15.82142857142857,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.82142857142857
2026-05-19,58663-4SZ-M,10.0,50.0,4.5,8.428571428571429,18.82142857142857,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.82142857142857
2026-06-05,67377-SR4-130,1.0,16.0,7.75,5.428571428571429,9.8125,True,Girls,G pant,G k pant,Pant,8.8125
2026-05-24,67377-011-140,2.0,35.0,2.75,2.2857142857142856,10.8125,True,Girls,G pant,G k pant,Pant,8.8125
2026-05-14,33218-2SZ-130,4.0,46.0,1.75,1.4285714285714286,12.8125,True,Kids Unisex Sleep,S KU SJ,S KU SJ stripe,Sleep,8.8125
2026-05-19,84460-64A-100,14.0,0.0,6.928571428571429,6.428571428571429,5.196428571428571,True,Girls,G dress,G SL dress,Dress,8.803571428571429
2026-05-21,84641-68J-110,1.0,0.0,13.071428571428571,0.8571428571428571,9.803571428571429,True,Girls,G dress,G SL dress,Dress,8.803571428571429
2026-05-18,81346-011-130,11.0,0.0,2.9285714285714284,1.7142857142857142,2.196428571428571,True,Kids Unisex,KU short,KU k short,Short,8.803571428571429
2026-05-20,81928-SR4-130,3.0,35.0,4.071428571428571,2.7142857142857144,11.803571428571429,True,Girls,G pant,G k pant,Pant,8.803571428571429
2026-05-15,43205-GK3-100,6.0,41.0,6.071428571428571,3.857142857142857,14.803571428571429,True,Girls,G short,G k short,Short,8.803571428571429
2026-05-12,84505-61O-120,13.0,0.0,5.607142857142857,3.857142857142857,4.205357142857142,True,Girls,G dress,G SL dress,Dress,8.794642857142858
2026-05-22,83404-2ZC-75,13.0,0.0,5.607142857142857,5.0,4.205357142857142,True,Baby Sleepwear,BS footless sleeper,BS footless stripe,Sleep,8.794642857142858
2026-05-18,84646-6BO-60,10.0,0.0,1.6071428571428572,1.2857142857142858,1.2053571428571428,True,Baby Apparel,Bby sets,Bby SS set,Set,8.794642857142858
2026-05-18,82787-5HB-120,13.0,0.0,5.607142857142857,5.428571428571429,4.205357142857142,True,Girls,G sets,G SL set,Set,8.794642857142858
2026-05-18,84428-6GQ-85,10.0,0.0,1.6071428571428572,1.5714285714285714,1.2053571428571428,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.794642857142858
2026-05-19,83975-4ZS-110,1.0,32.0,2.392857142857143,1.1428571428571428,9.794642857142858,True,Girls,G dress,G LS dress,Dress,8.794642857142858
2026-05-14,48080-SR4-130,2.0,33.0,3.392857142857143,1.5714285714285714,10.794642857142858,True,Boys,B short,B w short,Short,8.794642857142858
2026-05-22,83000-67K-70,21.0,0.0,11.571428571428571,16.285714285714285,12.214285714285714,True,Baby Apparel,Bby 1pc,Bby SL 1pc,1pc,8.785714285714286
2026-06-02,84450-6DU-120,1.0,1.0,9.035714285714286,12.714285714285714,9.785714285714285,True,Girls,G dress,G SL dress,Dress,8.785714285714285
2026-05-22,84477-64I-120,12.0,0.0,2.607142857142857,4.285714285714286,3.2142857142857144,True,Girls,G dress,G SL dress,Dress,8.785714285714285
2026-05-27,82776-5XV-130,15.0,0.0,7.142857142857143,8.285714285714286,6.214285714285715,True,Girls,G swimwear,G swim cover up,Swim,8.785714285714285
2026-05-25,82021-3TU-110,4.0,46.0,1.4285714285714286,1.7142857142857142,12.785714285714285,True,Girls,G top,G LS top,Top,8.785714285714285
2026-05-25,84596-5KT-60,12.0,0.0,2.857142857142857,4.285714285714286,3.2142857142857144,True,Baby Apparel,Bby swimwear,Bby swim rash guard,Swim,8.785714285714285
2026-05-18,84306-65Z-75,12.0,0.0,4.142857142857143,4.285714285714286,3.2142857142857144,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.785714285714285
2026-05-18,84460-65Z-90,15.0,0.0,6.642857142857143,8.285714285714286,6.214285714285715,True,Girls,G dress,G SL dress,Dress,8.785714285714285
2026-05-31,81700-5ZA-100,17.0,2.0,8.178571428571429,10.285714285714286,8.214285714285715,True,Girls,G short,G k short,Short,8.785714285714285
2026-05-18,50754-4SL-S,16.0,13.0,3.107142857142857,5.285714285714286,7.214285714285714,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.785714285714285
2026-05-26,84505-61O-120,18.0,0.0,8.107142857142858,12.285714285714286,9.214285714285715,True,Girls,G dress,G SL dress,Dress,8.785714285714285
2026-05-31,67501-015-120,1.0,10.0,6.428571428571429,9.714285714285714,9.785714285714285,True,Boys,B pant,B k pant,Pant,8.785714285714285
2026-05-25,84414-5NC-70,15.0,0.0,3.7857142857142856,8.285714285714286,6.214285714285715,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.785714285714285
2026-06-04,58661-4SK-M,6.0,39.0,6.571428571428571,6.714285714285714,14.785714285714285,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.785714285714285
2026-05-22,81380-5H5-90,12.0,0.0,4.178571428571429,4.285714285714286,3.2142857142857144,True,Kids Unisex,KU top,KU SS top,Top,8.785714285714285
2026-06-02,58663-011-M,4.0,19.0,7.5,10.714285714285714,12.785714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.785714285714285
2026-05-31,67377-015-120,3.0,0.0,12.821428571428571,15.714285714285714,11.785714285714285,True,Girls,G pant,G k pant,Pant,8.785714285714285
2026-05-20,68048-76X-70,2.0,32.0,3.7142857142857144,3.0,10.785714285714285,True,Baby Apparel,Bby bodysuit,Bby LS bodysuit,1pc,8.785714285714285
2026-06-01,58661-4ON-S,18.0,12.0,4.678571428571429,8.285714285714286,9.214285714285715,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.785714285714285
2026-05-14,84662-1NV-110,15.0,0.0,8.285714285714286,4.857142857142857,6.214285714285715,True,Girls,G dress,G SS dress,Dress,8.785714285714285
2026-05-22,84495-5ZG-110,12.0,0.0,2.857142857142857,4.285714285714286,3.2142857142857144,True,Kids Unisex,KU sets,KU SS set,Set,8.785714285714285
2026-05-30,81644-1SA-100,3.0,0.0,11.642857142857142,15.714285714285714,11.785714285714285,True,Kids Unisex,KU top,KU SS top,Top,8.785714285714285
2026-05-22,84091-5KP-140,12.0,0.0,4.071428571428571,4.285714285714286,3.2142857142857144,True,Kids Unisex Sleep,S KU LJ,S KU LJ print,Sleep,8.785714285714285
2026-05-22,58662-4O4-L,1.0,34.0,1.6785714285714286,1.7142857142857142,9.785714285714285,True,Kids Unders,U B underwear,U B unders bottom,Underwear,8.785714285714285
2026-05-15,67377-3KM-130,1.0,23.0,5.357142857142857,3.857142857142857,9.767857142857142,True,Girls,G pant,G k pant,Pant,8.767857142857142
2026-05-22,81339-3LS-120,2.0,39.0,1.3571428571428572,0.7142857142857143,10.767857142857142,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.767857142857142
2026-05-16,67501-015-130,1.0,23.0,5.357142857142857,2.0,9.767857142857142,True,Boys,B pant,B k pant,Pant,8.767857142857142
2026-05-16,83601-3WH-75,2.0,32.0,3.6785714285714284,2.4285714285714284,10.758928571428571,True,Collab Sleepwear,CS Baby sleep,CS Bby footless,Sleep,8.758928571428571
2026-05-30,65642-5LK-110,1.0,1.0,12.678571428571429,6.142857142857143,9.758928571428571,True,Girls,G dress,G SS dress,Dress,8.758928571428571
2026-05-18,84606-6GR-120,12.0,0.0,4.321428571428571,3.5714285714285716,3.2410714285714284,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.758928571428571
2026-06-02,81718-68I-130,1.0,0.0,12.142857142857142,13.0,9.75,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-21,82778-5HR-120,17.0,0.0,11.0,10.714285714285714,8.25,True,Boys,B swimwear,B swim rash guard,Swim,8.75
2026-05-26,82778-5HR-90,14.0,0.0,5.892857142857143,7.0,5.25,True,Boys,B swimwear,B swim rash guard,Swim,8.75
2026-05-22,81718-6GT-120,14.0,0.0,6.321428571428571,7.0,5.25,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-27,84608-6CN-120,23.0,0.0,16.035714285714285,19.0,14.25,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.75
2026-05-18,83154-3SO-120,14.0,9.0,4.0,3.857142857142857,5.25,True,Kids Unisex Sleep,S KU non cotton,S KU non cttn PJ,Sleep,8.75
2026-05-26,84505-61O-110,17.0,0.0,7.035714285714286,11.0,8.25,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-31,84130-461-120,15.0,2.0,14.178571428571429,31.0,23.75,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-22,81346-SR4-130,5.0,37.0,5.178571428571429,6.0,13.75,True,Kids Unisex,KU short,KU k short,Short,8.75
2026-05-19,84460-5ZO-85,14.0,0.0,5.642857142857143,7.0,5.25,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-28,84460-65Z-100,27.0,4.0,14.5,23.0,18.25,True,Girls,G dress,G SL dress,Dress,8.75
2026-05-30,84082-6DC-120,6.0,2.0,12.678571428571429,19.0,14.75,True,Kids Unisex Sleep,S KU SJ,S KU SJ print,Sleep,8.75
2026-06-07,58660-4ON-M,16.0,42.0,11.821428571428571,19.0,24.75,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.75
2026-05-27,84603-5KT-100,14.0,0.0,2.9285714285714284,7.0,5.25,True,Girls,G swimwear,G swim 2pc,Swim,8.75
2026-06-04,50754-4SN-S,3.0,14.0,11.0,7.428571428571429,11.75,True,Kids Unders,U G underwear,U G unders bottom,Underwear,8.75
2026-05-22,84478-5HO-140,11.0,0.0,2.142857142857143,3.0,2.25,True,Girls,G sets,G SL set,Set,8.75
2026-05-28,84512-5HO-130,14.0,0.0,3.4285714285714284,7.0,5.25,True,Girls,G swimwear,G swim 2pc,Swim,8.75
2026-05-26,84306-66I-80,20.0,0.0,7.107142857142857,15.0,11.25,True,Baby Sleepwear,BS footless sleeper,BS footless print,Sleep,8.75
