SKU,FD1ToFD14Units,ML14DayForecastUnits,Recent14DayUnits,SelectedByMLThreshold,RecentFallbackWeight
58660-4SK-M,367,366.53726498668993,173.0474482723768,True,0.0
84434-6AT-120,366,366.4032652198745,69.80065140398393,True,0.0
84428-6GQ-130,361,361.31035481708653,77.55627933775992,True,0.0
84460-5ZU-90,360,359.59664964930425,130.63385800953935,True,0.0
84628-6GV-120,360,360.4429615997834,111.48715154802987,True,0.0
82778-5HR-120,357,357.2108827848932,130.39149463660885,True,0.0
84306-66I-70,356,355.6293329937472,98.15716603685239,True,0.0
84505-5ZX-100,356,355.75238790312784,121.90877658404138,True,0.0
84620-6GV-130,355,354.63140877314527,125.05950043213785,True,0.0
84090-5KM-130,354,353.64658180479984,197.04142219249627,True,0.0
81338-5NF-120,353,353.04434243606795,74.64791886259393,True,0.0
82778-5HO-120,348,348.0119427051333,100.09607302029639,True,0.0
84460-5ZU-100,347,347.3822790123941,168.68490755962782,True,0.0
84090-5KM-120,345,344.5359683142178,198.73796580300979,True,0.0
84433-68I-110,345,345.03085646381294,151.96183482742333,True,0.0
84433-68I-140,345,345.03085646381294,138.38948594331535,True,0.0
84460-6GW-100,345,345.2548049724078,133.29985511177486,True,0.0
84460-6GW-130,345,345.2548049724078,104.21625036011488,True,0.0
81718-68I-90,343,342.7931997644883,122.15113995697186,True,0.0
84082-6AN-120,339,339.1217781813838,155.35492204845033,True,0.0
84306-66I-75,338,337.83809163945045,78.28336945655143,True,0.0
84662-1NV-100,336,335.6748411542261,91.85571834065941,True,0.0
81718-68I-110,328,328.3687692312201,194.6177884631913,True,0.0
84460-61J-100,328,328.1487629798016,125.78659055092936,True,0.0
84505-6H6-100,328,328.3687692312201,104.21625036011488,True,0.0
65642-5LG-100,326,325.99007113903514,192.43651810681678,True,0.0
84082-6DC-130,325,325.42372385347846,127.72549753437337,True,0.0
84448-6HA-120,323,322.6942022551737,89.43208461135441,True,0.0
84428-6GQ-110,321,321.0847648103447,62.77211358899943,True,0.0
60363-5NF-110,320,319.7436236066891,86.03899739032741,True,0.0
43205-5HC-110,319,318.5726687849497,167.95781744083632,True,0.0
84434-65Z-100,319,319.48003705963754,64.71102057244343,True,0.0
84434-66I-100,317,316.66945532687436,80.46463981292592,True,0.0
50754-4SN-S,313,313.06779563869173,88.22026774670191,True,0.0
58663-4SZ-S,312,312.274589354839,98.3995294097829,True,0.0
81718-68I-100,312,311.7033785521543,162.62582323636533,True,0.0
43205-5HC-130,309,309.43896461143436,116.81914575250087,True,0.0
84428-1WC-150,309,308.8411183413901,114.88023876905686,True,0.0
84460-61J-130,309,309.04305365401245,112.21424166682138,True,0.0
84628-6GV-130,308,307.9455421634389,86.03899739032741,True,0.0
60363-5NF-120,307,307.00490393788925,87.2508142549799,True,0.0
84082-6DC-120,307,306.8290138710689,132.08803824712237,True,0.0
81700-5ZA-120,306,306.15175726551803,119.96986960059735,True,0.0
84433-66J-120,306,305.9768128005074,174.0169017640988,True,0.0
84434-65Z-140,305,305.4901283357747,60.83320660555543,True,0.0
43205-5HC-100,304,303.80203909052375,133.29985511177486,True,0.0
43205-GK3-120,304,303.8981250585832,128.21022428023434,True,0.0
82912-2RO-85,304,304.4998415036106,48.47267458609995,True,0.0
84082-6GS-120,304,303.5294321825974,115.60732888784837,True,0.0
84428-6AQ-120,304,303.5294321825974,133.05749173884436,True,0.0
84460-60K-120,304,303.70357219444384,96.9453491721999,True,0.0
84505-5ZU-140,304,304.38211557988234,60.348479859694436,True,0.0
45346-5HB-100,303,303.2244646378502,140.81311967262036,True,0.0
58663-011-XL,302,301.5570028271367,92.09808171358989,True,0.0
84608-6CN-120,302,301.82101123912975,183.71143668131882,True,0.0
84434-66I-90,301,300.95444417466,80.94936655878692,True,0.0
84460-65Z-130,301,301.3048556891398,92.58280845945089,True,0.0
84460-6GS-90,301,300.9787636686218,117.54623587129238,True,0.0
80617-6EA-75,300,299.93494043631875,111.97187829389088,True,0.0
84460-65Z-90,293,293.0030061578463,95.73353230754739,True,0.0
45346-5HR-120,291,291.2333048748981,153.90074181086732,True,0.0
84552-6AT-75,291,291.2333048748981,133.05749173884436,True,0.0
84460-5ZO-85,289,289.1288611282669,74.16319211673292,True,0.0
84460-6GS-130,284,284.4821551747772,93.06753520531188,True,0.0
84428-6GQ-140,281,281.40133908409865,49.684491450752446,True,0.0
84433-68I-100,280,280.3049647647898,96.9453491721999,True,0.0
43205-5HC-90,279,279.43022713056433,95.0064421887559,True,0.0
67377-015-120,279,278.6312827603386,142.26729991020335,True,0.0
82719-65Z-110,279,278.6312827603386,90.4015381030764,True,0.0
84620-6GV-100,279,278.6312827603386,101.30788988494889,True,0.0
58660-4SK-XS,278,278.44812997572967,82.40354679636991,True,0.0
82778-5HO-110,277,276.59258281711624,81.43409330464792,True,0.0
81644-1SA-100,275,275.44282013113923,131.84567487419184,True,0.0
84460-5ZU-130,273,273.23598490958386,119.24277948180588,True,0.0
84450-6DU-120,272,271.79647741215445,54.774122282292936,True,0.0
84552-6AT-80,272,271.83438320324854,118.27332599008386,True,0.0
80441-6WL-120,271,271.3039250379028,111.97187829389088,True,0.0
45346-5HB-130,270,269.9426791297148,156.56673891310285,True,0.0
81644-1SA-120,269,269.280302066623,151.23474470863184,True,0.0
